review_text,rating,product_name,raw_category,source,sentiment
Easy to use even for my 3 yr old happy with how it has a lot of apps that are free same as Android to download. Good deal for the price. My son loves it.,4.0,"All - New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid - Proof Case",Fire Tablets,primary,positive
I Bought This For My Five Year Sister. It s Easy To Use & She Loves It. She Had A Nabi Before But The Charger Port Wasn t Suited For A Young Child It Was Easy To Break. This Tablet Is Ten Times Better All Around.,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
I was looking for an easy to use tablet at a low price and this was a perfect match.,4.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
My grandson love it. Works great. Applications are good for education purposes.,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Pink Kid - Proof Case",Fire Tablets,primary,positive
The tablet is good and great for younger kids free download,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
This is a nice small tablet. Works well and great with Amazon products. A great price.,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"Great batteries, good for toys",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"For the price, I really can t complain. The life of the battery seemed comparable to other generic batteries. Great for remotes and other low use items. However, my son put these in a small indoor remote controlled helicopter and it chewed through them pretty quickly (which I expected). Again, good for the price and the right usage.",4.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
"Great tablet for the price, it was a Christmas present and so far so good!",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
This has become a great option for me to read anywhere. The best part is I have the Kindle app on my phone and it keeps track on the pages between the two devices. I m very happy with this purchase!,4.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
This is undoubtedly the best Christmas present this year.,5.0,"Echo (White), Echo (White)",Stereos,primary,positive
Killer tablet for the price. No issues running any apps or programs.,5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Fire Tablets,primary,positive
"The tablet is great overall. Its fast, smooth and many options to check out with regards to apps and programs. Great also if you have an Amazon account and also Kindle as well.",4.0,"Fire Tablet, 7 Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
Not bad for an entry-level tablet. Pretty much what I expected for the price I paid for it. My four-year-old loves it,3.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,neutral
just what I needed,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
"For a basic tablet, this is perfect. Good price. Does all I need it to!",5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Fire Tablets,primary,positive
I like the product itself but its app is very slow esp. outside the U.S. when you are on the go.,4.0,Unknown Product,Featured Brands,primary,positive
"Love this tablet for streaming, facebook, games and general web surfing. The apps are available on the amazon underground, not google playstore, so some apps that you may be used to using, may not be available on amazon underground. Overall, great tablet for the price. Would recommend.",4.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
This product is easy to use. Screen size is great. Would recommend to anyone.,5.0,"All - New Fire HD 8 Tablet, 8"" HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
So this thing sucks not many apps work on the amazon fire stick. It is better than the box but still blows chucks.,5.0,Unknown Product,Back To College,primary,positive
It s a great beginner tablet for kids allows you to ensure your kids are viewing and playing contents for their age.,4.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Pink Kid - Proof Case",Fire Tablets,primary,positive
My kids enjoy their tablets. They really enjoy the games the can download on it.,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"This tablet is great for browsing the internet, very affordable",5.0,"Fire Tablet, 7 Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
We like it!! Would buy again.Still learning about it s features. Good value,5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
Me and my husband love them ..we bought 2 for our kids and they love them so easy to use .... and the kids profile is great,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"Superb sound quality with deep bass and loudness, excellent voice recognition with noise cancelling. Lot of Alexa apps with integration with Logitech remote, Philips Hue home automation devices.",5.0,"Echo (White), Echo (White)",Stereos,primary,positive
I love my device but wish there was more of a descriptive summary of how to get music stations and as well as other features. I ve learned most by just coming upon things. Needs better operating instructions,3.0,"Echo (White), Echo (White)",Stereos,primary,neutral
Easy to setup. Great voice recognition. Shopping list app is wonderful!,5.0,"Echo (White), Echo (White)",Stereos,primary,positive
"We 2 Amazon Fire s for our kids for Christmas. We chose these because product reviews were good and the price was decent compared to other electronic pads. Since having them, they have been decent, but not great. The kids will turn them on to play games and their home screens don t always appear; sometimes when they want to play a game that is already downloaded, the pad acts like it needs to re-download the game; and there is a lot of frustration when all of the downloads start circling and they cannot do anything with their pads. Turning the pads completely off does not always help and sometimes, we cannot even get them to turn off. When they do work properly though, the kids love them. They are decent for a 1st time pad for kids for not a lot of money, but just keep in mind they can be frustrating at times.",3.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,neutral
My Goddaughter love playing games on my tablet and watching her shows. Not we can load her favorite books and shows on her on tablet.,5.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
"We purchased this as a replacement for our now-broken iPad. Though we liked the smaller size (more convenient, easier to carry, etc), the internet was sooooooo slo that it drove us crazy. Sometimes minutes to download a site (and this with no other apps open!1). Plan to go back to another iPad.",2.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,negative
Great price for a great product,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
A few problems with games loading but over all good,3.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,neutral
"This has been a great solution to use one device to broadcast Netflix, Amazon Prime videos, Spotify and Pandora! Lots of other possibilities yet to try but very happy with ease of connecting and convenience when using!",5.0,Unknown Product,Back To College,primary,positive
Buy this tablet for my 4 year old daughter. She loves it.,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,positive
Amazon has a great product with their Kindle Fire tablets. Much more affordable than an Apple IPad. This particular one was purchased on a black Friday sale at an unbelievable price. We are very pleased with this purchase.,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"I had the Fire stick, and the performance was sluggish at best, constant buffering and powering off. I upgraded to the Fire tv and the difference is night and day. I don t know why I waited! no issues thus far and I couldn t be happier.",5.0,Unknown Product,Back To College,primary,positive
"We now own 4 Kindle Fires, they keep getting better. Very pleased",5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"The echo is a great item with lots of compatibility for the smart products I bought, and is also good at being a decent radio/music player when I m bored.",5.0,"Echo (White), Echo (White)",Stereos,primary,positive
"There are better tablets, but at this price point the Fire HD 8 is outstanding.",5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
Inexpensive but well worth the cost. I will order again.,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
"I LOVE love love my echo! I have one in the kitchen and 1 in the bedroom. Love getting weather, plays my favorite music, controls my smart devices & tells the best jokes!",5.0,"Echo (White), Echo (White)",Stereos,primary,positive
Great tablet for the kids they can use it for games.,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"Bought one for the kids to use while we travel, lots of good free games. Installed VLC media player from the app store and filled up the SD drive with movies. Now they are nice and quite for hours on end.Battery life is awesome!",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
"I thought this was a great deal for batteries. I bought these for my computer wireless mouse at work and home. I always leave my mouse on and I know I shouldn t, I just forget!These are great and have lasted longer than I have thought. I ve only used two out of my pack since buying this.",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
what a deal,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Great product! Easy to use! New update to the UI is really nice too!,5.0,Unknown Product,Back To College,primary,positive
"We both really enjoy our Echo. There was no problem setting it up. I literally just plugged it in and haven t touched it since. Besides enjoying the music we really like the ""Shopping List."". The weather function is great also. As far as it s sound, it has a little too much bass for me. That is the only reason I didn t give it 5 stars",4.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
"I am a power user; there s no other way of putting it. I work in IT and I research the heck out of products before I buy. I had an iPad Mini 2 that was just not up to snuff with iOS 10 so I sold it and bought (and eventually returned) the 2016 Fire HD 8. First let me say it s a great tablet for the price and for probably 50-60% of tablet users who surf the web and watch Netflix. It also helps if you are a heavy Amazon content user. For me, I was spoiled by the retina display on the iPad. The 720p display is alright, but you can see the pixels. 189ppi is pretty low by today s standards. The other big thing for me was the lack of a laminated display. It s glare city on this thing. Display nitpicks aside, it punches above its price point. If you don t play really heavy games (which it even plays Titan Quest surprisingly well!) and you don t mind not having an absolutely beautiful screen I think it runs and works fine. It just wasn t for me. I bit the bullet and went with a 128GB iPad Air 2 as its on special at BB for super cheap right now.",4.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
"My kids have the older model fire, smaller version. They can spend hours on it. This is bigger, better version with a larger screen size. Each child is getting a different color so they know whose is which.",4.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
"A great Christmas gift, the kids love the gifts...",4.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
"Great price for many batteries. I will now buy their AA s. Rated great by CU, and all work fine so far and all test fine. Recommended.",5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
"This one was for my baby, and she is happy as a kid with a new toy. I have my own tab so not familiar with fire yet. But was a good deal.",3.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,neutral
It is very good. I like it. I will buy more items on bestbuy.com.,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Electronics,primary,positive
"We previously bought a 7 inch, 8 GB Kindle for my son which he used a lot. Eventually though he dropped it and it no longer worked. This past Christmas we purchased the Amazon Fire HD8, 16 GB.This model was an improvement over the previous one. With twice the internal storage, my son wasn t always coming to me to delete games because he ran out of storage. Another great feature is the external SD card slot. We bought a 32 GB card and he s not had to delete anything.The quad-core processor is a big improvement over the previous gen model. Apps and games load quickly with not lag in running them. There also seemed to be an improvement in the battery life so it doesn t have to be charging all the time or plugged in the the power cord.This is a great purchase for any child!",4.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
Works great. Hooked it up to our smart lights. Very convenient and useful,5.0,"Echo (White), Echo (White)",Stereos,primary,positive
Does what it is supposed to do!,5.0,"Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders, Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders",Amazon Devices & Accessories,primary,positive
I love the tablet and iseasy for my grandchildren to learn on apps,5.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
I had to purchase this item to see if it was really nice like I was told.,4.0,Unknown Product,Back To College,primary,positive
This is a great streaming device so many options. I love Amazon Fire tv.,5.0,Unknown Product,Back To College,primary,positive
Much better than the stick. 4K works great and having an Ethernet Jack is greatly appreciated. Snappy menus.,5.0,Unknown Product,Back To College,primary,positive
batteries didnt even last one month...very dissapointed,1.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,negative
This was discounted on Best Buy better than Amazon. It is a great device and even better $50 off,4.0,Unknown Product,Stereos,primary,positive
I bought the cover for the tablet as well and I m very happy with the product.,4.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
"I m not sure who needs more experience...Alexa or me. After one month, The Echo has been a little fickle. At times it s providing excellent service in answering questions, and there s other times that it doesn t understand the question. Maybe it s how we re are asking or it s not programmed to be intelligent enough. More time will tell. All in All, we re having fun with Alexa.",4.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
"This tablet runs smooth with all amazon apps, the internet runs at a steady frame rate and it had a decent sized screen.",4.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
"This is the very best devise to read from. The print is one hundred percent book like. The device is light, elegant and a pleasure to use. There is nothing that comes close.",5.0,"Kindle Voyage E - reader, 6 High - Resolution Display (300 ppi) with Adaptive Built - in Light, PagePress Sensors, Wi - Fi - Includes Special Offers",eBook Readers,primary,positive
"Bought the tablet on Black Friday to replace a 4 year old Nexus 7. Liked it so much that I purchased another a week later at full price. Bright clear screen, good battery life, expandable memory, fast and easy to use. No complaints.",5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
I bought this for myself for Christmas and we ve been using it listening to holiday favorites station it is very nice and it sounds great,5.0,"Amazon Fire Hd 10 Tablet, Wi - Fi, 16 Gb, Special Offers - Silver Aluminum, Amazon Fire Hd 10 Tablet, Wi - Fi, 16 Gb, Special Offers - Silver Aluminum",Stereos,primary,positive
"I love that you can read books as well as play games with this tablet. I bought 2 of them for my little boy and girl. We just charge them up and let them play with them in the car on road trips. They are quite!!! The only thing is, I wish they would have a section of games that can be played without wifi. Some of the apps need wifi to run and some do not. Overall though, I love this tablet!",5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Fire Tablets,primary,positive
"My teens needed something they could use to read favorite books, watch movies, edit photos, and catch up with friends on social media. The Kindle Fire 7 tablet covered all this and more at a great price.",5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Fire Tablets,primary,positive
"This is just what my father wanted. It is portable, light weight and has an amazing backlight.",5.0,"Kindle Voyage E - reader, 6 High - Resolution Display (300 ppi) with Adaptive Built - in Light, PagePress Sensors, Wi - Fi - Includes Special Offers",eBook Readers,primary,positive
This is a great toy for now I am just learning the infinite number of things I can do with Echo.,4.0,Unknown Product,Stereos,primary,positive
I got this tablet as a Christmas gift for my wife. She has really enjoyed using it. I get tickle at her playing games on it. You got to remember she is 65 years young! :-),5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"I bought this tablet to replace my old kindle fire. So far, it has exceeded my expectations. All my apps have transferred flawlessly. The battery lasts me 10-12 hours, with moderate internet use. Glad I made this purchase.",5.0,"All - New Fire HD 8 Tablet, 8"" HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
The echo was easy to set up and connect to Spotify and the sound quality is good. It s pretty good at basic questions like time and weather but it s natural language understanding isn t as good at understanding and answering more complex questions.,4.0,"Amazon - Amazon Tap Portable Bluetooth and Wi - Fi Speaker - Black, Amazon - Amazon Tap Portable Bluetooth and Wi - Fi Speaker - Black",Stereos,primary,positive
It s a battery and it works :).,4.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
This product was purchased for my Grandson. He had a fire 6. He however loves the HD 8. He uses it for music & gaming mostly. Great electronic device.,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 32 GB - Includes Special Offers, Blue",Fire Tablets,primary,positive
"I should have waited until this was more advanced, it keeps disconnecting from the wifi and it s a pain to reboot it, doesn t know much either, we have only had it 3 weeks so we will see how it grows with us",3.0,"Echo (White), Echo (White)",Stereos,primary,neutral
Can t beat the price!,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
My granddaughter loves this tablet it is durable..,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,positive
"Triple A batteries at an amazing price Need I say morePretty basic, hence the basic logo. Don t waste on a different brand, but Amazon Basics!",5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
I got this for my husband for his birthday. He likes the light weight and the speakers and how powerful it is.,4.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
Batteries don t last very long,3.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,neutral
The battery life was not as long as Duracell and energizer.,3.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,neutral
Much more memory that my prior kindles. Luv that I can add a sd card for extra storage,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 32 GB - Includes Special Offers, Magenta",Tablets,primary,positive
Amazon - Fire HD8 - 8 - Tablet - 16GB - Wi-Fi - Black I purchased this for my sister. I really appreciate the Geek Squad for setting this product up for her and for teaching me how to use it. Now I can pass that I learned onto my sister.,5.0,"All - New Fire HD 8 Tablet, 8"" HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
purchased for my grandson. He loves it. When setting up be sure to update the software,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Fire Tablets,primary,positive
Too bad Amazon turned this tablet into a big advertising tool. Many apps dont work and the camera is not good.,1.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Fire Tablets,primary,negative
GREAT TABLET FOR THE PRICE. KIDS LOVE IT. CANT BEAT IT.,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
This product is not user friendly much less kid friendly. Took them back for samsungs.,1.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Pink Kid - Proof Case",Fire Tablets,primary,negative
I bought two of these this year and I love my Fire TV it s very fast and fairly cheap the customer service was great when I bought my Fire TV. I can watch my Amazon Prime Hulu Netflix everything from one box. I will be purchasing one more cuz I love them so much specially when you stream using an ethernet cable which the best. This box is really fast it does not buffer,5.0,Unknown Product,Back To College,primary,positive
"Is easy to use, great to look up words you dont know as you go along.Its also great that the light isnt shone up into your eyes, it makes it so that they dont get easily tired and they dont hurt.",5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Black",Electronics,primary,positive
my son loves it and is easy to use and has parental controls so he can t buy stuff without permission,4.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Fire Tablets,primary,positive
"Great options, but could always have more. More apps!",4.0,Unknown Product,Back To College,primary,positive
great deal,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
This is my second kindle. Love size of screen and it is super light. Great camera.,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
Batteries,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"A friend and my neighbors have Echo Dot. After talking with them, I purchased one and am very pleased with it. Especially, I like being able to listen to my favorite local radio stations, as well as Sirius/XM. The sound quality is excellent.",5.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
Personally I d say buy the newer 6 inch fire. But you do get more for your money getting the older one.,3.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Fire Tablets,primary,neutral
"Great starter eReader, very simply does what it s made to do.",5.0,"Kindle E - reader - White, 6 Glare - Free Touchscreen Display, Wi - Fi - Includes Special Offers",Office,primary,positive
Cheap but seem to last as long as the Energizer ones I was using previously,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
I m still figuring out what this gaget will do. It s going to be fun finding out.,4.0,Unknown Product,Back To College,primary,positive
These batteries perform just as efficiently and effectively as their more expensive name brand counter parts.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Love it my kids love it nice to travel with nice pictures,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
While it isn t the most powerful tablet on the market it does what it was designed to do. It gets on the social media sites and the internet. If you re expecting more from yoru tablet then don t look for one at this price. You ll need the more powerful ones that translate to bigger price tags. I ve watched movies on this from my Amazon prime account and have read my books from my Kindle account and everything works well. It s not at lightening speed but it does get there in a timely manner!,4.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
"So far, so good. Purchase this tablet for my daughter.. have more parental control vs the Samsung tablet..",4.0,"All - New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Fire Tablets,primary,positive
I love dis tablet just wish the screen wasn t crack!,2.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,negative
"Great for keeping around the house and doing basic Internet functions. For traveling it lets you bring books, movies and/or tv shows via Amazon so being Amazon Prime is a plus.For you business travelers, out of the box it can open, view, & edit MS Office files, .docx, .xlsx, & .pptx.All this for 25% the price of a iPad. Yes, the iPad can do more, but do you need it?",5.0,"All - New Fire HD 8 Tablet, 8"" HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
Does the job it s suppsed to. Get it and enjoy life in the fast lane,5.0,Unknown Product,Back To College,primary,positive
I am loving my Amazon Echo Show. It makes life easier! I love being able to ask what the weather is going to be or play some music just by asking Alexa. I also love being able to video call friends and family that have an Echo Show or the Alexa App. Overall it is a great product!,5.0,"Amazon Echo Show Alexa - enabled Bluetooth Speaker with 7"" Screen",Amazon Echo,primary,positive
Not much to say. They are batteries and they work. Great price and they last just as long as any others.,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
the tablet is certainly a good value but the wifi signal drops frequently and even when it shows its connected can fail to download any data. Perhaps this is a glitch that will be fixed in a later SW update but for now I have to say the performance is underwhelming. the Backlight also has some serious bleed issues which is a sign of an inferior design and or workmanship. The fire 7 HD which i also own has none of these issues. Get what you pay for rings true again.,2.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,negative
"Come on-- I bought a brand new Amazon Fire for $39! I can download and read my books. I can browse the internet. I can probably do other things if I ever get around to that! It s not a PC. It s not a gamer machine. But what it is is ridiculously useful for the pittance you pay. If you re actually looking at this review trying to decide whether or not to pay forty bucks for this Kindle you should probably ask yourself-- what do I EXPECT to get for this price? One steak dinner, 3/4 of a tank of gas, a case of brews... or something that s going to last for several years and actually make it easier for you to improve yourself reading! You really ought to buy one for yourself and one for your grandkid like I did. Have I convinced you yet? Or are you expecting Amazon to come to your door and hand you a new Kindle for free?!!!",5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"I had a Kindle Color before. It was great, but the White Paper is way better. You don t need a light on to see the print. I use it a lot on airplanes",5.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
"Great rablet, clear screen and small design. Great for watching movies.",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
Tablet could use a better speaker otherwise a great tablet,5.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Fire Tablets,primary,positive
This is everything the echo is but portable. You re not getting the same sound quality but more than enough for the backyard or beach. A recent update was made to give you the option of using the button or voice activated controls.,5.0,Unknown Product,Featured Brands,primary,positive
These work like any other battery at half the price! They are long lasting and easy to use.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
"very easy to set up and use.... no eye strain, very easy to read on",4.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
Requires a bit more learning curve but once it gets use to you it is a lot of fun. Easy set up.,5.0,"Echo (White), Echo (White)",Stereos,primary,positive
Got this for my sister as a Christmas present and she loved it.Easy to use and great for books.,4.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
Works great even in OK network areas. Long battery life and easy to use. Would definitely recommend to a friend.,5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
My friend loves it. It s what he needs for his holiday.,5.0,"Kindle Voyage E - reader, 6 High - Resolution Display (300 ppi) with Adaptive Built - in Light, PagePress Sensors, Wi - Fi - Includes Special Offers",Walmart for Business,primary,positive
Great batteries. Great value.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Brought wrong size for the walkie talkies i purchased..but can find use for them,3.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,neutral
Great ebook for a beginner. Light and good looking,5.0,"Kindle Oasis E - reader with Leather Charging Cover - Merlot, 6 High - Resolution Display (300 ppi), Wi - Fi - Includes Special Offers",eBook Readers,primary,positive
I have had this for several weeks. It works great. I am very satisfied with it so far.,5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
Great product for intro to an AI device. Cant wait to upgrade to echo.,5.0,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Amazon Echo,primary,positive
Bummed. These batteries do not last long! Good for things like a clicker or something that isn t used often but we used these for Xbox one controller. With maybe 2 hours usage a day I ve had to switch them out once a week.,2.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,negative
does everything and more...very easy to operate and set up...,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"This is the third Fire we ve purchased, and Amazon finally made this level memory-upgradable. That has made all the difference. I bought Fire tablets for use as a kid tablets , for which they work great...until you run out of memory. 8GB is practically nothing these days (I remember when having 64kb was a HUGE upgrade to my Atari!) so being able to toss in a memory card give my kids much more utility.",4.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
Got this on sale for 100! Replaces my 500 cds! Must buy as long as you have Prime!,5.0,Amazon Tap - Alexa - Enabled Portable Bluetooth Speaker,Amazon Echo,primary,positive
